Stazione;Grandezza;Data_rilevazione;Ora_rilevazione(GMT);Valore
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2009;00:00;481,2
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2010;00:00;694,4
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2011;00:00;654,4
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2012;00:00;553,8
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2013;00:00;490
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2014;00:00;397
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2015;00:00;474,2
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2016;00:00;328,4
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2017;00:00;752
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2018;00:00;580
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2019;00:00;618,8
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2020;00:00;385,8
Santa Croce Camerina;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2021;00:00;--
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2009;00:00;481,2
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2010;00:00;694,4
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2011;00:00;654,4
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2012;00:00;553,84
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2013;00:00;497,96
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2014;00:00;397
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2015;00:00;474,2
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2016;00:00;328,4
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2017;00:00;691,6
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2018;00:00;580
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2019;00:00;618,8
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2020;00:00;385,8
Santa Croce Camerina;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2021;00:00;--
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2009;00:00;17,81
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2010;00:00;16,71
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2011;00:00;16,99
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2012;00:00;13,7
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2013;00:00;17,86
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2014;00:00;15,89
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2015;00:00;14,79
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2016;00:00;13,39
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2017;00:00;13,15
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2018;00:00;15,34
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2019;00:00;16,16
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2020;00:00;9,29
Santa Croce Camerina;Giorni piovosi annuali (giorni mm>1) (%);01/01/2021;00:00;--
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2009;00:00;52,8
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2010;00:00;45,4
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2011;00:00;69,4
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2012;00:00;89
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2013;00:00;29,6
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2014;00:00;64,8
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2015;00:00;45,6
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2016;00:00;37,8
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2017;00:00;66,8
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2018;00:00;75,8
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2019;00:00;86,4
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2020;00:00;61,8
Scicli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2021;00:00;--
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2009;00:00;537,2
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2010;00:00;660
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2011;00:00;741
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2012;00:00;536
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2013;00:00;460,6
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2014;00:00;390,4
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2015;00:00;588,6
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2016;00:00;382,4
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2017;00:00;590,4
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2018;00:00;667
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2019;00:00;573
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2020;00:00;289,6
Scicli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2021;00:00;--
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2009;00:00;537,2
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2010;00:00;661,02
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2011;00:00;741
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2012;00:00;536
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2013;00:00;460,6
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2014;00:00;398,9
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2015;00:00;596,42
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2016;00:00;382,4
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2017;00:00;590,4
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2018;00:00;667
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2019;00:00;573
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2020;00:00;289,6
Scicli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2021;00:00;--
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2009;00:00;17,53
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2010;00:00;16,16
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2011;00:00;18,63
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2012;00:00;11,75
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2013;00:00;16,71
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2014;00:00;14,09
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2015;00:00;14,29
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2016;00:00;15,85
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2017;00:00;13,15
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2018;00:00;16,99
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2019;00:00;15,07
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2020;00:00;10,11
Scicli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2021;00:00;--
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2009;00:00;65,6
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2010;00:00;126,8
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2011;00:00;57,8
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2012;00:00;39,8
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2013;00:00;91,8
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2014;00:00;30,6
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2015;00:00;50,2
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2016;00:00;32,8
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2017;00:00;54
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2018;00:00;47,6
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2019;00:00;44,6
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2020;00:00;39,4
Acate;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2021;00:00;--
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2009;00:00;611,4
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2010;00:00;699
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2011;00:00;618,8
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2012;00:00;437,6
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2013;00:00;535
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2014;00:00;390,6
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2015;00:00;410,6
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2016;00:00;325
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2017;00:00;501,2
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2018;00:00;613,8
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2019;00:00;525,4
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2020;00:00;283,4
Acate;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2021;00:00;--
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2009;00:00;634,74
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2010;00:00;699
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2011;00:00;618,8
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2012;00:00;439,03
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2013;00:00;535
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2014;00:00;390,6
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2015;00:00;410,6
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2016;00:00;323,74
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2017;00:00;516,43
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2018;00:00;613,8
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2019;00:00;525,4
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2020;00:00;283,4
Acate;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2021;00:00;--
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2009;00:00;19,58
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2010;00:00;15,34
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2011;00:00;18,33
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2012;00:00;13,18
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2013;00:00;14,25
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2014;00:00;14,79
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2015;00:00;11,78
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2016;00:00;10,93
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2017;00:00;11,54
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2018;00:00;15,34
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2019;00:00;13,97
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2020;00:00;10,38
Acate;Giorni piovosi annuali (giorni mm>1) (%);01/01/2021;00:00;--
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2009;00:00;49,2
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2010;00:00;98
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2011;00:00;77,4
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2012;00:00;99,6
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2013;00:00;46,4
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2014;00:00;101,8
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2015;00:00;100,8
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2016;00:00;134,6
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2017;00:00;89,2
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2018;00:00;66,4
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2019;00:00;67,4
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2020;00:00;164,8
Augusta;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2021;00:00;--
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2009;00:00;604,4
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2010;00:00;753,6
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2011;00:00;1013,6
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2012;00:00;644,6
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2013;00:00;620
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2014;00:00;684
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2015;00:00;1036
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2016;00:00;769,4
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2017;00:00;633,6
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2018;00:00;690,4
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2019;00:00;695,4
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2020;00:00;811
Augusta;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2021;00:00;--
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2009;00:00;604,4
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2010;00:00;753,99
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2011;00:00;1013,6
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2012;00:00;661,86
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2013;00:00;620
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2014;00:00;684
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2015;00:00;1042,31
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2016;00:00;773,9
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2017;00:00;641,48
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2018;00:00;690,4
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2019;00:00;695,4
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2020;00:00;811
Augusta;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2021;00:00;--
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2009;00:00;13,7
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2010;00:00;16,44
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2011;00:00;16,99
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2012;00:00;14,56
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2013;00:00;16,16
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2014;00:00;15,07
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2015;00:00;16,48
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2016;00:00;14,75
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2017;00:00;12,88
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2018;00:00;15,07
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2019;00:00;16,71
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2020;00:00;14,48
Augusta;Giorni piovosi annuali (giorni mm>1) (%);01/01/2021;00:00;--
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2009;00:00;49,6
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2010;00:00;80,4
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2011;00:00;116,6
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2012;00:00;119,8
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2013;00:00;39,8
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2014;00:00;55,4
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2015;00:00;98,8
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2016;00:00;55,6
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2017;00:00;85,2
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2018;00:00;112,6
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2019;00:00;126,2
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2020;00:00;125
Siracusa;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2021;00:00;--
Siracusa;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2009;00:00;637,2
Siracusa;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2010;00:00;795,8
Siracusa;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2011;00:00;1304,8
Siracusa;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2012;00:00;826,6
Siracusa;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2013;00:00;467,8
Siracusa;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2014;00:00;437,2
Siracusa;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2015;00:00;765
Siracusa;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2016;00:00;641,4
Siracusa;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2017;00:00;711,2
